Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
The Florida,West End Apartments,"1170 Barclay St, Vancouver, BC V6E 1H1",Vancouver,Penthouse,Studios,1 Bathroom,415 SQFT,"$2,900—$2,950","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.284466824312425,-123.12904438308712,2024-01-05 18:57:07.355
The Florida,West End Apartments,"1170 Barclay St, Vancouver, BC V6E 1H1",Vancouver,Luxury,1 Bedrooms,2 Bathrooms,541 SQFT,"$2,875—$3,690","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.284466824312425,-123.12904438308712,2024-01-05 18:57:07.355
The Florida,West End Apartments,"1170 Barclay St, Vancouver, BC V6E 1H1",Vancouver,Penthouse,1 Bedrooms,2 Bathrooms,616 SQFT,"$3,300—$3,690","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.284466824312425,-123.12904438308712,2024-01-05 18:57:07.355
The Florida,West End Apartments,"1170 Barclay St, Vancouver, BC V6E 1H1",Vancouver,Luxury,2 Bedrooms,2 Bathrooms,690 SQFT,"$3,775—$3,990","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.284466824312425,-123.12904438308712,2024-01-05 18:57:07.355
Royal Villa,Marpole Apartments,"8675 French St, Vancouver, BC V6P 4W5",Vancouver,Royal Villa - Plan B,Studios,1 Bathroom,460 SQFT,"$2,145","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Storage",Dogs & Cats,49.20747848476663,-123.13930776333687,2024-01-05 18:57:07.355
Royal Villa,Marpole Apartments,"8675 French St, Vancouver, BC V6P 4W5",Vancouver,Royal Villa - Plan C,1 Bedrooms,1 Bathroom,652 SQFT,"$2,625","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Storage",Dogs & Cats,49.20747848476663,-123.13930776333687,2024-01-05 18:57:07.355
Fontainebleau Apartments,Kerrisdale Apartments,"5455 Balsam St, Vancouver, BC V6M 4B3",Vancouver,Two Bedroom,2 Bedrooms,2 Bathrooms,"1,066 SQFT","$3,750—$4,075","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,49.23697475192091,-123.16136191682511,2024-01-05 18:57:07.355
Fontainebleau Apartments,Kerrisdale Apartments,"5455 Balsam St, Vancouver, BC V6M 4B3",Vancouver,Three Bedroom,3 Bedrooms,2 Bathrooms,"1,403 SQFT","$5,155","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,49.23697475192091,-123.16136191682511,2024-01-05 18:57:07.355
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,One Bedroom 101,1 Bedrooms,1 Bathroom,625 SQFT,"$2,700","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-01-05 18:57:07.355
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,One Bedroom 410,1 Bedrooms,1 Bathroom,680 SQFT,"$2,800","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-01-05 18:57:07.355
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,Two Bedroom 302,2 Bedrooms,1 Bathroom,810 SQFT,"$3,600","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-01-05 18:57:07.355
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,Two Bedroom 415,2 Bedrooms,1 Bathroom,900 SQFT,"$3,800","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-01-05 18:57:07.355
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,Two Bedroom 411,2 Bedrooms,1 Bathroom,900 SQFT,"$3,950","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-01-05 18:57:07.355
The Duke,Mt,"333 11th Ave E, Vancouver, BC V5T 0H1",Vancouver,0 Bedroom | 1 Bathroom,Studios,1 Bathroom,408 SQFT,"$2,395","Hardwood Floor, In Unit Laundry","Controlled Access, Elevator, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage",Dogs & Cats,49.26074295254206,-123.09607353853109,2024-01-05 18:57:07.355
The Duke,Mt,"333 11th Ave E, Vancouver, BC V5T 0H1",Vancouver,1 Bedroom | 1 Bathroom,1 Bedrooms,1 Bathroom,615 SQFT,"$2,715","Hardwood Floor, In Unit Laundry","Controlled Access, Elevator, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage",Dogs & Cats,49.26074295254206,-123.09607353853109,2024-01-05 18:57:07.355
The Duke,Mt,"333 11th Ave E, Vancouver, BC V5T 0H1",Vancouver,2 Bedroom | 2 Bathroom,2 Bedrooms,2 Bathrooms,663 SQFT,"$3,585","Hardwood Floor, In Unit Laundry","Controlled Access, Elevator, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage",Dogs & Cats,49.26074295254206,-123.09607353853109,2024-01-05 18:57:07.355
ARIA,Oakridge Apartments,"488 41st Ave W, Vancouver, BC V5Y 2S7",Vancouver,6th Floor 1 Bedroom + Balcony,1 Bedrooms,1 Bathroom,503 SQFT,"$2,800","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.23337472305793,-123.11522050455984,2024-01-05 18:57:07.355
ARIA,Oakridge Apartments,"488 41st Ave W, Vancouver, BC V5Y 2S7",Vancouver,1 Bed/1 Bath + Den + Patio (PET FRIENDLY),1 Bedrooms,1 Bathroom,588 SQFT,"$2,850—$2,950","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.23337472305793,-123.11522050455984,2024-01-05 18:57:07.355
ARIA,Oakridge Apartments,"488 41st Ave W, Vancouver, BC V5Y 2S7",Vancouver,2 Bed/2 Bath City Home,2 Bedrooms,2 Bathrooms,904 SQFT,"$3,700","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.23337472305793,-123.11522050455984,2024-01-05 18:57:07.355
The Mansion,West End Apartments,"1523 Davie St, Vancouver, BC V6G 3A2",Vancouver,Studios,Studios,1 Bathroom,525 SQFT,"$2,350",On Site Laundry,"On Site Laundry, Outdoor Space, Residents Lounge, Storage",No pets,49.28465928664995,-123.13766606532262,2024-01-05 18:57:07.355
The Mansion,West End Apartments,"1523 Davie St, Vancouver, BC V6G 3A2",Vancouver,1 Bedrooms,1 Bedrooms,1 Bathroom,700 SQFT,"$2,995",On Site Laundry,"On Site Laundry, Outdoor Space, Residents Lounge, Storage",No pets,49.28465928664995,-123.13766606532262,2024-01-05 18:57:07.355
The Mansion,West End Apartments,"1523 Davie St, Vancouver, BC V6G 3A2",Vancouver,2 Bedrooms,2 Bedrooms,2 Bathrooms,"1,048 SQFT","$4,495",On Site Laundry,"On Site Laundry, Outdoor Space, Residents Lounge, Storage",No pets,49.28465928664995,-123.13766606532262,2024-01-05 18:57:07.355
The Mansion,West End Apartments,"1523 Davie St, Vancouver, BC V6G 3A2",Vancouver,3 Bedrooms,3 Bedrooms,2 Bathrooms,"1,020 SQFT","$4,650",On Site Laundry,"On Site Laundry, Outdoor Space, Residents Lounge, Storage",No pets,49.28465928664995,-123.13766606532262,2024-01-05 18:57:07.355
Bayshore Outlook,Downtown Vancouver Apartments,"699 Cardero St, Vancouver, BC V6G 3H7",Vancouver,1 Bedroom - bay & city view,1 Bedrooms,1 Bathroom,704 SQFT,"$3,250","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Ev Charging, In Unit Laundry, On Site Laundry",", Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.29064753712411,-123.13058812289728,2024-01-05 18:57:07.355
Bayshore Outlook,Downtown Vancouver Apartments,"699 Cardero St, Vancouver, BC V6G 3H7",Vancouver,Two-bedroom,2 Bedrooms,2 Bathrooms,944 SQFT,"$3,980","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Ev Charging, In Unit Laundry, On Site Laundry",", Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.29064753712411,-123.13058812289728,2024-01-05 18:57:07.355
Bayshore Outlook,Downtown Vancouver Apartments,"699 Cardero St, Vancouver, BC V6G 3H7",Vancouver,2 Bedroom Penthouse,2 Bedrooms,"2 Full, 1 Half Bath","1,204 SQFT","$6,700","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Ev Charging, In Unit Laundry, On Site Laundry",", Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.29064753712411,-123.13058812289728,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Studio,Studios,1 Bathroom,450 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,One-Bedroom,1 Bedrooms,1 Bathroom,725 SQFT,"$3,410—$4,160","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom,2 Bedrooms,2 Bathrooms,980 SQFT,"$4,045—$4,250","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom,2 Bedrooms,1 Bathroom,735 SQFT,"$4,195","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Three-Bedroom,3 Bedrooms,2 Bathrooms,"1,090 SQFT","$4,750—$5,995","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Penthouse,4 Bedrooms,3 Bathrooms,"2,220 SQFT","$10,895","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,A1,Studios,1 Bathroom,433 SQFT,"$2,450","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,C6,1 Bedrooms,1 Bathroom,423 SQFT,"$2,650","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,C5,1 Bedrooms,1 Bathroom,415 SQFT,"$2,650","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,C7,1 Bedrooms,1 Bathroom,448 SQFT,"$2,650","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,C8,1 Bedrooms,1 Bathroom,523 SQFT,"$2,895","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
Pendrell,West End Apartments,"1108 Pendrell St, Vancouver, BC V6E 0C7",Vancouver,PH6,2 Bedrooms,"2 Full, 1 Half Bath","1,218 SQFT","$4,500","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.28118520360253,-123.13040211597814,2024-01-05 18:57:07.355
928 Beatty Street,Downtown Vancouver Apartments,"928 Beatty St, Vancouver, BC V6Z 3G6",Vancouver,Condos,Studios,1 Bathroom,443 SQFT,"$2,690","Air Conditioning, Assigned Parking, Carpet, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Swimming Pool, Wheelchair Accessible",Dogs & Cats,49.27633375178051,-123.11575160111312,2024-01-05 18:57:07.355
928 Beatty Street,Downtown Vancouver Apartments,"928 Beatty St, Vancouver, BC V6Z 3G6",Vancouver,Condos,1 Bedrooms,1 Bathroom,510 SQFT,"$3,000","Air Conditioning, Assigned Parking, Carpet, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Swimming Pool, Wheelchair Accessible",Dogs & Cats,49.27633375178051,-123.11575160111312,2024-01-05 18:57:07.355
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,0 Bedroom,Studios,1 Bathroom,,"$2,701","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-01-05 18:57:07.355
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,1 Bedroom,1 Bedrooms,1 Bathroom,627 SQFT,"$2,962","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-01-05 18:57:07.355
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,Junior One Bedroom,1 Bedrooms,1 Bathroom,511 SQFT,"$3,006","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-01-05 18:57:07.355
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,2 Bedroom,2 Bedrooms,2 Bathrooms,800 SQFT,"$4,094","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-01-05 18:57:07.355
1348 Barclay Street,West End Apartments,"1348 Barclay St, Vancouver, BC V6E 1H7",Vancouver,Vancouver Bachelor,Studios,1 Bathroom,445 SQFT,"$2,536","Assigned Parking, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,49.28624123486091,-123.13176092809545,2024-01-05 18:57:07.355
1348 Barclay Street,West End Apartments,"1348 Barclay St, Vancouver, BC V6E 1H7",Vancouver,Vancouver 2 Bedrooms,2 Bedrooms,1 Bathroom,780 SQFT,"$3,492","Assigned Parking, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,49.28624123486091,-123.13176092809545,2024-01-05 18:57:07.355
945 Jervis Street,West End Apartments,"945 Jervis St, Vancouver, BC V6E 2B8",Vancouver,Vancouver Bachelor,Studios,1 Bathroom,440 SQFT,"$2,467","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,49.28533782866158,-123.13119359080264,2024-01-05 18:57:07.355
