Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,City
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,619","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,629","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,629","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,629","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,629","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,634","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,634","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,634","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,634","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,639","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,639","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,639","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,649","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,649","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,649","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,649","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A2 One Bedroom,1 Bedrooms,1 Bathroom,488 SQFT,"$2,649","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,654","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,654","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A1 One Bedroom,1 Bedrooms,1 Bathroom,483 SQFT,"$2,654","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,674","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,684","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,689","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,694","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,694","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,699","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,704","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,709","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A11 One Bedroom,1 Bedrooms,1 Bathroom,538 SQFT,"$2,719","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,739","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,769","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,774","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,774","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,779","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A5 One Bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,779","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A8 One Bedroom,1 Bedrooms,1 Bathroom,525 SQFT,"$2,784","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A16 One Bedroom,1 Bedrooms,1 Bathroom,569 SQFT,"$2,798","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
Maple House at Canary Landing,"131 Mill St, Toronto, ON M5A 2Z8",A16 One Bedroom,1 Bedrooms,1 Bathroom,569 SQFT,"$2,803","Air Conditioning, Assigned Parking, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets",", Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65162672443693,-79.3558931318249,Toronto
